Date,Season,Month,WY,WYS,P301,P303,P304,D102,P300,B201,B203,B204,T003,B200
5/16/2004,3,5,2004,200403,0.5169,0.2917,0.7012,0.3355,-9999,0.662,2.087,2.417,1.148,-9999
5/17/2004,3,5,2004,200403,0.5119,0.2890,0.7056,0.3338,-9999,0.660,2.041,2.340,1.110,-9999
5/18/2004,3,5,2004,200403,0.5105,0.2916,0.7170,0.3423,-9999,0.691,1.983,2.263,1.075,-9999
5/19/2004,3,5,2004,200403,0.4839,0.2889,0.7092,0.3360,-9999,0.679,1.929,2.175,1.049,-9999
5/20/2004,3,5,2004,200403,0.4738,0.2843,0.7072,0.3281,-9999,0.677,1.861,2.092,1.014,-9999
5/21/2004,3,5,2004,200403,0.4746,0.2850,0.7132,0.3296,-9999,0.679,1.822,2.032,0.987,-9999
5/22/2004,3,5,2004,200403,0.4740,0.2832,0.7126,0.3284,-9999,0.679,1.786,1.974,0.972,-9999
5/23/2004,3,5,2004,200403,0.4653,0.2783,0.7016,0.3194,-9999,0.645,1.719,1.896,0.945,-9999
5/24/2004,3,5,2004,200403,0.4624,0.2734,0.6981,0.3120,-9999,0.626,1.652,1.821,0.911,-9999
5/25/2004,3,5,2004,200403,0.4625,0.2737,0.7064,0.3137,-9999,0.638,1.640,1.791,0.896,-9999
5/26/2004,3,5,2004,200403,0.4428,0.2695,0.6961,0.3087,-9999,0.610,1.515,1.708,0.864,-9999
5/27/2004,3,5,2004,200403,0.4015,0.2615,0.6833,0.2926,-9999,0.576,1.433,1.643,0.837,-9999
5/28/2004,3,5,2004,200403,0.4206,0.3188,0.8853,0.4060,-9999,0.906,1.770,1.917,0.993,-9999
5/29/2004,3,5,2004,200403,0.3930,0.2975,0.7436,0.3535,-9999,0.690,1.508,1.668,0.851,-9999
5/30/2004,3,5,2004,200403,0.3881,0.2809,0.7097,0.3186,-9999,0.600,1.345,1.522,0.805,-9999
5/31/2004,3,5,2004,200403,0.3776,0.2652,0.6853,0.2902,-9999,0.526,1.233,1.422,0.763,-9999
6/1/2004,3,6,2004,200403,0.3660,0.2519,0.6685,0.2732,-9999,0.487,1.163,1.346,0.727,-9999
6/2/2004,3,6,2004,200403,0.3562,0.2445,0.6604,0.2643,-9999,0.464,1.109,1.287,0.706,-9999
6/3/2004,3,6,2004,200403,0.3467,0.2379,0.6483,0.2530,-9999,0.444,1.049,1.231,0.677,-9999
6/4/2004,3,6,2004,200403,0.3374,0.2317,0.6382,0.2418,-9999,0.408,0.973,1.160,0.649,-9999
6/5/2004,3,6,2004,200403,0.3322,0.2276,0.6366,0.2360,-9999,0.397,0.934,1.118,0.635,-9999
6/6/2004,3,6,2004,200403,0.3276,0.2209,0.6305,0.2343,-9999,0.389,0.897,1.076,0.615,-9999
6/7/2004,3,6,2004,200403,0.3219,0.2180,0.6310,0.2341,-9999,0.380,0.877,1.049,0.603,-9999
6/8/2004,3,6,2004,200403,0.3213,0.2163,0.6334,0.2358,-9999,0.345,0.887,1.046,0.590,-9999
6/9/2004,3,6,2004,200403,0.3402,0.2230,0.6670,0.2593,-9999,0.366,0.967,1.098,0.608,-9999
6/10/2004,3,6,2004,200403,0.3452,0.2200,0.6525,0.2520,-9999,0.345,0.944,1.079,0.603,-9999
6/11/2004,3,6,2004,200403,0.3352,0.2134,0.6338,0.2368,-9999,0.344,0.873,1.016,0.586,-9999
6/12/2004,3,6,2004,200403,0.3216,0.2066,0.6212,0.2211,-9999,0.322,0.804,0.955,0.560,-9999
6/13/2004,3,6,2004,200403,0.3144,0.2023,0.6165,0.2157,-9999,0.305,0.753,0.906,0.545,-9999
6/14/2004,3,6,2004,200403,0.3159,0.2016,0.6306,0.2173,-9999,0.300,0.737,0.893,0.534,-9999
6/15/2004,3,6,2004,200403,0.3094,0.1989,0.6218,0.2114,-9999,0.315,0.684,0.849,0.516,-9999
6/16/2004,3,6,2004,200403,0.2979,0.1902,0.6021,0.1953,-9999,0.303,0.647,0.807,0.499,-9999
6/17/2004,3,6,2004,200403,0.2874,0.1841,0.5955,0.1890,-9999,0.279,0.635,0.827,0.488,-9999
6/18/2004,3,6,2004,200403,0.2877,0.1814,0.5895,0.1915,-9999,0.284,0.625,0.801,0.480,-9999
6/19/2004,3,6,2004,200403,0.2832,0.1801,0.5785,0.1883,-9999,0.288,0.616,0.798,0.469,-9999
6/20/2004,3,6,2004,200403,0.2729,0.1751,0.5777,0.1802,-9999,0.297,0.603,0.776,0.466,-9999
6/21/2004,3,6,2004,200403,0.2670,0.1712,0.5777,0.1747,-9999,0.292,0.564,0.762,0.453,-9999
6/22/2004,3,6,2004,200403,0.2558,0.1670,0.5754,0.1680,-9999,0.252,0.528,0.722,0.433,-9999
6/23/2004,3,6,2004,200403,0.2476,0.1627,0.5660,0.1607,-9999,0.271,0.509,0.674,0.424,-9999
6/24/2004,3,6,2004,200403,0.2414,0.1592,0.5660,0.1593,-9999,0.266,0.491,0.650,0.416,-9999
6/25/2004,3,6,2004,200403,0.2351,0.1568,0.5660,0.1550,-9999,0.265,0.482,0.645,0.412,-9999
6/26/2004,3,6,2004,200403,0.2278,0.1541,0.5606,0.1523,-9999,0.261,0.470,0.630,0.406,-9999
6/27/2004,3,6,2004,200403,0.2225,0.1508,0.5544,0.1510,-9999,0.257,0.455,0.623,0.398,-9999
6/28/2004,3,6,2004,200403,0.2128,0.1467,0.5544,0.1433,-9999,0.245,0.433,0.582,0.383,-9999
6/29/2004,3,6,2004,200403,0.2075,0.1439,0.5544,0.1431,-9999,0.240,0.430,0.568,0.376,-9999
6/30/2004,3,6,2004,200403,0.2152,0.1436,0.5459,0.1511,-9999,0.253,0.440,0.521,0.379,-9999
7/1/2004,4,7,2004,200404,0.2164,0.1431,0.5428,0.1522,-9999,0.274,0.444,0.515,0.389,-9999
7/2/2004,4,7,2004,200404,0.2117,0.1410,0.5428,0.1512,-9999,0.291,0.448,0.502,0.382,-9999
7/3/2004,4,7,2004,200404,0.2070,0.1391,0.5428,0.1456,-9999,0.276,0.438,0.509,0.368,-9999
7/4/2004,4,7,2004,200404,0.1930,0.1339,0.5314,0.1291,-9999,0.257,0.433,0.498,0.353,-9999
7/5/2004,4,7,2004,200404,0.1784,0.1291,0.5314,0.1217,-9999,0.232,0.387,0.495,0.339,-9999
7/6/2004,4,7,2004,200404,0.1698,0.1256,0.5314,0.1157,-9999,0.219,0.403,0.463,0.327,-9999
7/7/2004,4,7,2004,200404,0.1647,0.1217,0.5284,0.1221,-9999,0.217,0.409,0.446,0.324,-9999
7/8/2004,4,7,2004,200404,0.1611,0.1188,0.5200,0.1030,-9999,0.216,0.382,0.398,0.325,-9999
7/9/2004,4,7,2004,200404,0.1590,0.1176,0.5259,0.1013,-9999,0.218,0.353,0.382,0.318,-9999
7/10/2004,4,7,2004,200404,0.1516,0.1144,0.5477,0.0847,-9999,0.210,0.333,0.396,0.311,-9999
7/11/2004,4,7,2004,200404,0.1447,0.1115,0.5376,0.0921,-9999,0.198,0.326,0.378,0.304,-9999
7/12/2004,4,7,2004,200404,0.1381,0.1094,0.5290,0.0867,-9999,0.190,0.310,0.364,0.298,-9999
7/13/2004,4,7,2004,200404,0.1337,0.1071,0.5276,0.0839,-9999,0.183,0.303,0.352,0.291,-9999
7/14/2004,4,7,2004,200404,0.1302,0.1048,0.5256,0.0816,-9999,0.183,0.287,0.344,0.286,-9999
7/15/2004,4,7,2004,200404,0.1260,0.1032,0.5254,0.0810,-9999,0.182,0.280,0.336,0.281,-9999
7/16/2004,4,7,2004,200404,0.1214,0.1017,0.5182,0.0783,-9999,0.182,0.265,0.328,0.282,-9999
7/17/2004,4,7,2004,200404,0.1155,0.0990,0.5138,0.0749,-9999,0.182,0.258,0.318,0.275,-9999
7/18/2004,4,7,2004,200404,0.1132,0.0978,0.5106,0.0737,-9999,0.183,0.251,0.312,0.269,-9999
7/19/2004,4,7,2004,200404,0.1111,0.0968,0.5087,0.0729,-9999,0.184,0.237,0.304,0.267,-9999
7/20/2004,4,7,2004,200404,0.1083,0.0962,0.5045,0.0726,-9999,0.183,0.230,0.299,0.263,-9999
7/21/2004,4,7,2004,200404,0.1040,0.0937,0.5008,0.0699,-9999,0.178,0.217,0.286,0.254,-9999
7/22/2004,4,7,2004,200404,0.1008,0.0926,0.4978,0.0679,-9999,0.175,0.203,0.279,0.252,-9999
7/23/2004,4,7,2004,200404,0.0952,0.0903,0.4896,0.0661,-9999,0.172,0.197,0.270,0.247,-9999
7/24/2004,4,7,2004,200404,0.0915,0.0894,0.4849,0.0643,-9999,0.168,0.190,0.260,0.241,-9999
7/25/2004,4,7,2004,200404,0.0875,0.0882,0.4750,0.0609,-9999,0.158,0.184,0.250,0.233,-9999
7/26/2004,4,7,2004,200404,0.0830,0.0866,0.4699,0.0594,-9999,0.150,0.165,0.241,0.229,-9999
7/27/2004,4,7,2004,200404,0.0815,0.0853,0.4693,0.0596,-9999,0.146,0.166,0.236,0.227,-9999
7/28/2004,4,7,2004,200404,0.0784,0.0843,0.4689,0.0594,-9999,0.145,0.163,0.231,0.225,-9999
7/29/2004,4,7,2004,200404,0.0786,0.0842,0.4677,0.0602,-9999,0.145,0.162,0.227,0.222,-9999
7/30/2004,4,7,2004,200404,0.0765,0.0831,0.4647,0.0594,-9999,0.148,0.159,0.223,0.211,-9999
7/31/2004,4,7,2004,200404,0.0739,0.0821,0.4620,0.0594,-9999,0.147,0.156,0.219,0.205,-9999
8/1/2004,4,8,2004,200404,0.0718,0.0814,0.4615,0.0592,-9999,0.146,0.150,0.212,0.201,-9999
8/2/2004,4,8,2004,200404,0.0719,0.0819,0.4652,0.0615,-9999,0.146,0.149,0.210,0.199,-9999
8/3/2004,4,8,2004,200404,0.0713,0.0811,0.4665,0.0620,-9999,0.149,0.153,0.209,0.199,-9999
8/4/2004,4,8,2004,200404,0.0692,0.0792,0.4600,0.0588,-9999,0.150,0.148,0.201,0.195,-9999
8/5/2004,4,8,2004,200404,0.0642,0.0780,0.4553,0.0578,-9999,0.148,0.147,0.198,0.192,-9999
8/6/2004,4,8,2004,200404,0.0629,0.0779,0.4536,0.0578,-9999,0.149,0.147,0.195,0.191,-9999
8/7/2004,4,8,2004,200404,0.0607,0.0762,0.4518,0.0562,-9999,0.148,0.141,0.188,0.186,-9999
8/8/2004,4,8,2004,200404,0.0547,0.0748,0.4432,0.0516,-9999,0.139,0.130,0.179,0.178,-9999
8/9/2004,4,8,2004,200404,0.0499,0.0733,0.4364,0.0493,-9999,0.124,0.123,0.173,0.174,-9999
8/10/2004,4,8,2004,200404,0.0483,0.0798,0.4359,0.0495,-9999,0.112,0.121,0.168,0.171,-9999
8/11/2004,4,8,2004,200404,0.0435,0.0782,0.4278,0.0460,-9999,0.108,0.114,0.161,0.166,-9999
8/12/2004,4,8,2004,200404,0.0411,0.0796,0.4284,0.0471,-9999,0.109,0.106,0.159,0.165,-9999
8/13/2004,4,8,2004,200404,0.0397,0.0797,0.4121,0.0462,-9999,0.109,0.101,0.156,0.163,-9999
8/14/2004,4,8,2004,200404,0.0384,0.0809,0.4024,0.0479,-9999,0.108,0.099,0.153,0.161,-9999
8/15/2004,4,8,2004,200404,0.0401,0.0813,0.4066,0.0515,-9999,0.109,0.102,0.151,0.162,-9999
8/16/2004,4,8,2004,200404,0.0404,0.0794,0.4059,0.0504,-9999,0.113,0.104,0.152,0.160,-9999
8/17/2004,4,8,2004,200404,0.0371,0.0764,0.3984,0.0479,-9999,0.113,0.099,0.145,0.157,-9999
8/18/2004,4,8,2004,200404,0.0360,0.0765,0.3954,0.0474,-9999,0.108,0.095,0.141,0.153,-9999
8/19/2004,4,8,2004,200404,0.0340,0.0755,0.3920,0.0468,-9999,0.108,0.095,0.140,0.151,-9999
8/20/2004,4,8,2004,200404,0.0329,0.0763,0.3933,0.0476,-9999,0.107,0.092,0.138,0.149,-9999
8/21/2004,4,8,2004,200404,0.0307,0.0750,0.3911,0.0484,-9999,0.109,0.093,0.136,0.146,-9999
8/22/2004,4,8,2004,200404,0.0323,0.0766,0.4028,0.0551,-9999,0.115,0.102,0.139,0.150,-9999
8/23/2004,4,8,2004,200404,0.0392,0.0781,0.4123,0.0590,-9999,0.131,0.120,0.150,0.158,-9999
8/24/2004,4,8,2004,200404,0.0478,0.0793,0.4154,0.0589,-9999,0.147,0.134,0.156,0.164,-9999
8/25/2004,4,8,2004,200404,0.0457,0.0797,0.4055,0.0548,-9999,0.147,0.128,0.149,0.164,-9999
8/26/2004,4,8,2004,200404,0.0362,0.0778,0.3997,0.0536,-9999,0.137,0.115,0.141,0.153,-9999
8/27/2004,4,8,2004,200404,0.0335,0.0763,0.3906,0.0510,-9999,0.129,0.105,0.134,0.147,-9999
8/28/2004,4,8,2004,200404,0.0286,0.0735,0.3817,0.0465,-9999,0.122,0.097,0.128,0.143,-9999
8/29/2004,4,8,2004,200404,0.0268,0.0718,0.3774,0.0451,-9999,0.115,0.088,0.122,0.138,-9999
8/30/2004,4,8,2004,200404,0.0258,0.0713,0.3713,0.0446,-9999,0.111,0.084,0.119,0.133,-9999
8/31/2004,4,8,2004,200404,0.0249,0.0713,0.3725,0.0449,-9999,0.109,0.080,0.117,0.131,-9999
9/1/2004,4,9,2004,200404,0.0195,0.0702,0.3624,0.0443,-9999,0.108,0.074,0.114,0.129,-9999
9/2/2004,4,9,2004,200404,0.0193,0.0695,0.3524,0.0461,-9999,0.107,0.075,0.114,0.134,-9999
9/3/2004,4,9,2004,200404,0.0195,0.0702,0.3562,0.0520,-9999,0.109,0.080,0.116,0.143,-9999
9/4/2004,4,9,2004,200404,0.0195,0.0700,0.3519,0.0499,-9999,0.111,0.083,0.115,0.143,-9999
9/5/2004,4,9,2004,200404,0.0181,0.0743,0.3475,0.0463,-9999,0.110,0.079,0.111,0.131,-9999
9/6/2004,4,9,2004,200404,0.0175,0.0689,0.3430,0.0443,-9999,0.106,0.072,0.109,0.127,-9999
9/7/2004,4,9,2004,200404,0.0172,0.0642,0.3435,0.0441,-9999,0.105,0.071,0.107,0.126,-9999
9/8/2004,4,9,2004,200404,0.0186,0.0628,0.3397,0.0423,-9999,0.105,0.067,0.104,0.124,-9999
9/9/2004,4,9,2004,200404,0.0181,0.0611,0.3370,0.0419,-9999,0.105,0.066,0.102,0.133,-9999
9/10/2004,4,9,2004,200404,0.0155,0.0608,0.3355,0.0425,-9999,0.104,0.066,0.101,0.134,-9999
9/11/2004,4,9,2004,200404,0.0152,0.0606,0.3337,0.0426,-9999,0.105,0.062,0.099,0.134,-9999
9/12/2004,4,9,2004,200404,0.0149,0.0604,0.3346,0.0440,-9999,0.106,0.063,0.100,0.134,-9999
9/13/2004,4,9,2004,200404,0.0154,0.0609,0.3388,0.0484,-9999,0.110,0.065,0.101,0.134,-9999
9/14/2004,4,9,2004,200404,0.0151,0.0616,0.3411,0.0508,-9999,0.112,0.062,0.098,0.134,-9999
9/15/2004,4,9,2004,200404,0.0128,0.0610,0.3403,0.0497,-9999,0.110,0.059,0.096,0.134,-9999
9/16/2004,4,9,2004,200404,0.0126,0.0596,0.3361,0.0480,-9999,0.108,0.058,0.096,0.134,-9999
9/17/2004,4,9,2004,200404,0.0125,0.0593,0.3364,0.0481,-9999,0.110,0.060,0.096,0.134,-9999
9/18/2004,4,9,2004,200404,0.0139,0.0634,0.3581,0.0610,-9999,0.121,0.076,0.106,0.134,-9999
9/19/2004,4,9,2004,200404,0.0150,0.0665,0.3765,0.0680,-9999,0.156,0.107,0.121,0.133,-9999
9/20/2004,4,9,2004,200404,0.0161,0.0692,0.4042,0.0728,-9999,0.189,0.127,0.129,0.131,-9999
9/21/2004,4,9,2004,200404,0.0247,0.0661,0.3826,0.0656,-9999,0.203,0.123,0.128,0.131,-9999
9/22/2004,4,9,2004,200404,0.0195,0.0619,0.3634,0.0569,-9999,0.171,0.105,0.119,0.131,-9999
9/23/2004,4,9,2004,200404,0.0179,0.0599,0.3501,0.0527,-9999,0.154,0.089,0.111,0.131,-9999
9/24/2004,4,9,2004,200404,0.0160,0.0592,0.3437,0.0507,-9999,0.145,0.080,0.105,0.131,-9999
9/25/2004,4,9,2004,200404,0.0144,0.0583,0.3368,0.0491,-9999,0.139,0.074,0.100,0.131,-9999
9/26/2004,4,9,2004,200404,0.0134,0.0575,0.3344,0.0493,-9999,0.133,0.070,0.097,0.131,-9999
9/27/2004,4,9,2004,200404,0.0127,0.0575,0.3325,0.0494,-9999,0.132,0.067,0.094,0.131,-9999
9/28/2004,4,9,2004,200404,0.0125,0.0565,0.3410,0.0654,-9999,0.133,0.071,0.096,0.131,-9999
9/29/2004,4,9,2004,200404,0.0126,0.0574,0.3537,0.0654,-9999,0.145,0.081,0.102,0.133,-9999
9/30/2004,4,9,2004,200404,0.0128,0.0581,0.3396,0.0655,-9999,0.153,0.083,0.103,0.162,-9999
10/1/2004,1,10,2005,200501,0.0121,0.0553,0.3287,0.0582,-9999,0.154,0.087,0.098,0.138,-9999
10/2/2004,1,10,2005,200501,0.0121,0.0538,0.3171,0.0525,-9999,0.146,0.084,0.094,0.136,-9999
10/3/2004,1,10,2005,200501,0.0125,0.0530,0.3144,0.0516,-9999,0.145,0.082,0.093,0.136,-9999
10/4/2004,1,10,2005,200501,0.0129,0.0530,0.3146,0.0529,-9999,0.143,0.079,0.092,0.138,-9999
10/5/2004,1,10,2005,200501,0.0131,0.0530,0.3144,0.0530,-9999,0.141,0.078,0.091,0.136,-9999
10/6/2004,1,10,2005,200501,0.0141,0.0529,0.3143,0.0528,-9999,0.138,0.075,0.089,0.135,-9999
10/7/2004,1,10,2005,200501,0.0137,0.0531,0.3145,0.0536,-9999,0.135,0.075,0.089,0.135,-9999
10/8/2004,1,10,2005,200501,0.0136,0.0522,0.3089,0.0522,-9999,0.134,0.072,0.086,0.133,-9999
10/9/2004,1,10,2005,200501,0.0137,0.0557,0.3245,0.0590,-9999,0.137,0.078,0.090,0.136,-9999
10/10/2004,1,10,2005,200501,0.0146,0.0585,0.3372,0.0633,-9999,0.147,0.088,0.095,0.146,-9999
10/11/2004,1,10,2005,200501,0.0134,0.0544,0.3203,0.0562,-9999,0.149,0.083,0.092,0.141,-9999
10/12/2004,1,10,2005,200501,0.0114,0.0530,0.3126,0.0543,-9999,0.144,0.077,0.088,0.138,-9999
10/13/2004,1,10,2005,200501,0.0106,0.0521,0.3068,0.0522,-9999,0.137,0.073,0.086,0.135,-9999
10/14/2004,1,10,2005,200501,0.0115,0.0519,0.3052,0.0530,-9999,0.131,0.070,0.084,0.134,-9999
10/15/2004,1,10,2005,200501,0.0111,0.0523,0.3070,0.0535,-9999,0.128,0.070,0.084,0.133,-9999
10/16/2004,1,10,2005,200501,0.0115,0.0537,0.3144,0.0571,-9999,0.125,0.072,0.086,0.134,-9999
10/17/2004,1,10,2005,200501,0.0437,0.1673,1.0606,0.1987,-9999,1.619,1.342,1.132,1.241,-9999
10/18/2004,1,10,2005,200501,0.1266,0.1624,0.8533,0.3335,-9999,1.134,0.920,0.818,0.707,-9999
10/19/2004,1,10,2005,200501,0.3899,0.3943,1.6999,1.4313,-9999,2.511,2.095,1.647,1.667,-9999
10/20/2004,1,10,2005,200501,1.0570,0.4043,1.5987,1.7669,-9999,1.956,1.881,1.435,1.409,-9999
10/21/2004,1,10,2005,200501,0.4676,0.1540,0.7910,0.4180,-9999,0.677,0.724,0.535,0.573,-9999
10/22/2004,1,10,2005,200501,0.2871,0.1210,0.6406,0.2265,-9999,0.555,0.710,0.400,0.533,-9999
10/23/2004,1,10,2005,200501,0.2517,0.1122,0.6434,0.1731,-9999,0.571,0.698,0.397,0.526,-9999
10/24/2004,1,10,2005,200501,0.3154,0.1228,0.7441,0.1749,-9999,0.867,0.815,0.435,0.592,-9999
10/25/2004,1,10,2005,200501,0.3870,0.1241,0.5849,0.2245,-9999,0.867,0.891,0.504,0.653,-9999
10/26/2004,1,10,2005,200501,0.3485,0.1292,0.6276,0.2887,-9999,0.547,0.747,0.412,0.515,-9999
10/27/2004,1,10,2005,200501,0.3437,0.1343,0.6152,0.3882,-9999,0.503,0.761,0.484,0.586,-9999
10/28/2004,1,10,2005,200501,0.2975,0.1281,0.5442,0.2936,-9999,0.482,0.653,0.404,0.474,-9999
10/29/2004,1,10,2005,200501,0.3173,0.1321,0.5496,0.2680,-9999,0.483,0.674,0.412,0.513,-9999
10/30/2004,1,10,2005,200501,0.3469,0.1303,0.5576,0.2810,-9999,0.485,0.702,0.429,0.529,-9999
10/31/2004,1,10,2005,200501,0.3324,0.1305,0.5408,0.2801,-9999,0.486,0.727,0.417,0.517,-9999
11/1/2004,1,11,2005,200501,0.3142,0.1317,0.5250,0.2584,-9999,0.487,0.751,0.404,0.507,-9999
11/2/2004,1,11,2005,200501,0.3188,0.1393,0.5302,0.2507,-9999,0.488,0.775,0.415,0.524,-9999
11/3/2004,1,11,2005,200501,0.3073,0.1438,0.5317,0.2454,-9999,0.490,0.800,0.404,0.509,-9999
11/4/2004,1,11,2005,200501,0.2958,0.1428,0.5328,0.2535,-9999,0.476,0.824,0.382,0.492,-9999
11/5/2004,1,11,2005,200501,0.2796,0.1393,0.5060,0.2218,-9999,0.468,0.848,0.371,0.486,-9999
11/6/2004,1,11,2005,200501,0.2934,0.1449,0.5249,0.2146,-9999,0.551,0.874,0.386,0.522,-9999
11/7/2004,1,11,2005,200501,0.3234,0.1613,0.6061,0.2271,-9999,0.632,0.901,0.409,0.572,-9999
11/8/2004,1,11,2005,200501,0.3506,0.1939,0.7374,0.3087,-9999,0.792,0.928,0.496,0.666,-9999
11/9/2004,1,11,2005,200501,0.3464,0.1947,0.6425,0.2936,-9999,0.718,0.980,0.472,0.651,-9999
11/10/2004,1,11,2005,200501,0.3457,0.1768,0.6065,0.2329,-9999,0.721,0.951,0.455,0.641,-9999
11/11/2004,1,11,2005,200501,0.3671,0.1972,0.7804,0.2954,-9999,0.725,0.901,0.437,0.630,-9999
11/12/2004,1,11,2005,200501,0.3611,0.1888,0.6222,0.2724,-9999,0.729,0.852,0.413,0.609,-9999
11/13/2004,1,11,2005,200501,0.3521,0.1735,0.5787,0.2300,-9999,0.733,0.804,0.405,0.600,-9999
11/14/2004,1,11,2005,200501,0.3363,0.1614,0.5455,0.2015,-9999,0.738,0.756,0.386,0.573,-9999
11/15/2004,1,11,2005,200501,0.3168,0.1540,0.5225,0.1830,-9999,0.737,0.723,0.373,0.556,-9999
11/16/2004,1,11,2005,200501,0.3098,0.1480,0.5126,0.1747,-9999,0.705,0.717,0.368,0.555,-9999
11/17/2004,1,11,2005,200501,0.2944,0.1447,0.5019,0.1706,-9999,0.668,0.704,0.363,0.542,-9999
11/18/2004,1,11,2005,200501,0.2850,0.1417,0.4959,0.1666,-9999,0.632,0.707,0.361,0.544,-9999
11/19/2004,1,11,2005,200501,0.2777,0.1399,0.4906,0.1639,-9999,0.597,0.691,0.356,0.530,-9999
11/20/2004,1,11,2005,200501,0.2665,0.1372,0.4822,0.1607,-9999,0.562,0.662,0.338,0.505,-9999
11/21/2004,1,11,2005,200501,0.2563,0.1364,0.4622,0.1580,-9999,0.529,0.633,0.359,0.456,-9999
11/22/2004,1,11,2005,200501,0.2567,0.1367,0.4655,0.1579,-9999,0.496,0.602,0.314,0.455,-9999
11/23/2004,1,11,2005,200501,0.2568,0.1355,0.4635,0.1566,-9999,0.436,0.586,0.311,0.452,-9999
11/24/2004,1,11,2005,200501,0.2404,0.1330,0.4667,0.1542,-9999,0.366,0.566,0.322,0.451,-9999
11/25/2004,1,11,2005,200501,0.2399,0.1329,0.4739,0.1531,-9999,0.384,0.566,0.322,0.462,-9999
11/26/2004,1,11,2005,200501,0.2402,0.1315,0.4697,0.1534,-9999,0.386,0.557,0.322,0.464,-9999
11/27/2004,1,11,2005,200501,0.2980,0.2028,0.7749,0.4005,-9999,0.477,0.612,0.326,0.494,-9999
11/28/2004,1,11,2005,200501,0.2977,0.1750,0.5425,0.2911,-9999,0.445,0.596,0.329,0.458,-9999
11/29/2004,1,11,2005,200501,0.2466,0.1516,0.4459,0.2046,-9999,0.346,0.543,0.329,0.432,-9999
11/30/2004,1,11,2005,200501,0.2391,0.1449,0.4417,0.1924,-9999,0.330,0.520,0.329,0.407,-9999
12/1/2004,1,12,2005,200501,0.2351,0.1466,0.4448,0.1878,-9999,0.316,0.500,0.329,0.399,-9999
12/2/2004,1,12,2005,200501,0.2308,0.1453,0.4547,0.1830,-9999,0.311,0.491,0.329,0.394,-9999
12/3/2004,1,12,2005,200501,0.2271,0.1446,0.4724,0.1782,-9999,0.363,0.486,0.329,0.403,-9999
12/4/2004,1,12,2005,200501,0.2268,0.1429,0.4754,0.1768,-9999,0.426,0.490,0.330,0.421,-9999
12/5/2004,1,12,2005,200501,0.2266,0.1443,0.4754,0.1752,-9999,0.483,0.493,0.336,0.410,-9999
12/6/2004,1,12,2005,200501,0.2259,0.1442,0.4719,0.1750,-9999,0.542,0.497,0.336,0.404,-9999
12/7/2004,1,12,2005,200501,0.2608,0.1458,0.5906,0.2260,-9999,0.603,0.500,0.336,0.407,-9999
12/8/2004,1,12,2005,200501,0.2955,0.1459,0.6537,0.3365,-9999,0.651,0.506,0.336,0.412,-9999
12/9/2004,1,12,2005,200501,0.3015,0.1464,0.5880,0.3239,-9999,0.651,0.528,0.330,0.412,-9999
12/10/2004,1,12,2005,200501,0.3068,0.1552,0.5339,0.3427,-9999,0.632,0.554,0.324,0.412,-9999
12/11/2004,1,12,2005,200501,0.3040,0.1647,0.5483,0.3783,-9999,0.613,0.610,0.317,0.412,-9999
12/12/2004,1,12,2005,200501,0.2987,0.1780,0.5744,0.3911,-9999,0.595,0.666,0.311,0.419,-9999
12/13/2004,1,12,2005,200501,0.2934,0.1757,0.5484,0.3505,-9999,0.576,0.654,0.305,0.419,-9999
12/14/2004,1,12,2005,200501,0.2881,0.1684,0.5329,0.3081,-9999,0.558,0.633,0.299,0.419,-9999
12/15/2004,1,12,2005,200501,0.2829,0.1634,0.5238,0.2823,-9999,0.540,0.632,0.292,0.419,-9999
12/16/2004,1,12,2005,200501,0.2777,0.1568,0.5232,0.2579,-9999,0.522,0.618,0.286,0.423,-9999
12/17/2004,1,12,2005,200501,0.2725,0.1525,0.5123,0.2420,-9999,0.505,0.596,0.280,0.426,-9999
12/18/2004,1,12,2005,200501,0.2674,0.1484,0.5067,0.2264,-9999,0.487,0.585,0.274,0.426,-9999
12/19/2004,1,12,2005,200501,0.2623,0.1446,0.5073,0.2147,-9999,0.470,0.580,0.268,0.429,-9999
12/20/2004,1,12,2005,200501,0.2624,0.1443,0.5140,0.2335,-9999,0.453,0.582,0.262,0.433,-9999
12/21/2004,1,12,2005,200501,0.2658,0.1400,0.5200,0.2439,-9999,0.436,0.571,0.256,0.436,-9999
12/22/2004,1,12,2005,200501,0.2630,0.1363,0.5200,0.2352,-9999,0.422,0.563,0.245,0.439,-9999
12/23/2004,1,12,2005,200501,0.2580,0.1346,0.5200,0.2291,-9999,0.398,0.549,0.231,0.443,-9999
12/24/2004,1,12,2005,200501,0.2557,0.1328,0.5200,0.2262,-9999,0.404,0.540,0.229,0.446,-9999
12/25/2004,1,12,2005,200501,0.2518,0.1311,0.5200,0.2230,-9999,0.404,0.537,0.226,0.450,-9999
12/26/2004,1,12,2005,200501,0.2480,0.1311,0.5215,0.2233,-9999,0.397,0.580,0.231,0.453,-9999
12/27/2004,1,12,2005,200501,0.4148,0.1681,0.6603,0.3232,-9999,0.422,0.746,0.244,0.457,-9999
12/28/2004,1,12,2005,200501,0.4505,0.2775,0.8651,0.6160,-9999,0.481,0.606,0.249,0.461,-9999
12/29/2004,1,12,2005,200501,0.3166,0.2573,0.6644,0.4488,-9999,0.450,0.740,0.254,0.464,-9999
